LTR,Date,expNo1,expNo2,Min,Sec,EStmInt,EStmDrtn,Supra,MSEstm,stmDrtn,stmDly,MSEstmInt,AD,RS,WDS,ADDrtn,HPCDrtn,CtxDrtn,recAD,recGS,MI,Thresholded,r,theta,X,Y,pval,z
128,200818,2,1,213,30,150,2,1,0,1,40,400,1,5,1,0.154,30.088,29.798,NaN,,0.153499887,0,0.568733673,2.324669644,-0.389279831,0.414631408,1.93E-19,39.46187494
129,200814,2,1,2,30,50,2,1,0,1,0,400,1,2,3,0.44,29.726,30.906,NaN,,-0.066862865,0,0.652491366,-3.127270045,-0.652424442,-0.009345059,4.75E-18,35.33683353
129,200814,2,1,32,30,50,2,1,1,1,0,400,1,2,4,0.66,26,17,NaN,,-0.066862865,0,0.711362777,-1.991586584,-0.290578819,-0.649308055,1.20E-27,53.13388504
129,200814,2,1,62,30,75,2,1,0,1,20,400,1,5,1,0,26.032,22.578,NaN,,0.287107022,0,0.733366306,2.389389401,-0.535493275,0.501071941,3.31E-12,22.58869782
129,200814,2,1,92,30,75,2,1,1,1,20,400,1,5,0,34.366,47,23,NaN,,0.287107022,0,0.07895963,-2.660015172,-0.069979186,-0.036572349,0.258747185,1.352913218
129,200814,2,1,125,30,60,2,1,0,1,40,400,1,5,0,24.998,24.558,26.332,NaN,,0.115950898,0,0.525798142,3.067219102,-0.524344605,0.039069433,3.13E-06,11.88793848
129,200814,2,1,155,30,60,2,1,1,1,40,400,1,4,0,0,31,26,NaN,,0.115950898,0,0.660862522,2.628928616,-0.575902624,0.324153421,1.67E-25,50.22501636
129,200814,2,1,185,30,50,2,1,0,1,60,400,1,5,0,0.536,30.316,31.442,NaN,,0.194965213,0,0.461129838,0.814030455,0.316599589,0.335269188,3.15E-07,14.24692876
129,200814,2,1,215,30,50,2,1,1,1,60,400,1,5,1,0.692,45,30,NaN,,0.194965213,0,0.07342012,1.436641673,0.009820133,0.072760422,0.324509623,1.12661744
130,200814,2,1,62,30,350,2,1,1,1,20,400,1,5,4,0.712,30,10,NaN,,0.018053482,0,0.919059369,2.413363894,-0.685944021,0.611678774,1.54E-59,95.44772389
130,200814,2,1,92,30,350,2,1,0,1,20,400,1,5,5,1.822,28.936,19.932,NaN,,0.018053482,0,0.720451166,2.377739774,-0.520292761,0.498342578,2.22E-14,26.99059389
130,200814,2,1,125,30,300,2,1,1,1,40,400,1,5,0,1.378,44,24,NaN,,0.387531141,0,0.67355071,2.69802874,-0.6083698,0.289061837,2.54E-68,135.6474971
130,200814,2,1,155,30,300,2,1,0,1,40,400,1,5,3,0.746,19.422,20.796,NaN,,0.387531141,0,NaN,0,NaN,NaN,NaN,NaN
130,200814,2,1,185,30,275,2,1,1,1,60,400,1,5,3,0.93,39,29,NaN,,-0.14057163,0,0.38431011,1.587109331,-0.006268975,0.384258976,1.99E-08,17.1325342
130,200814,2,1,215,30,275,2,1,0,1,60,400,1,5,2,31.186,51.758,43.574,NaN,,-0.14057163,0,0.846157716,2.469772352,-0.662279171,0.526658505,5.73E-30,52.26675028
130,200814,2,2,2,0,125,2,1,1,1,60,800,1,2,9,1.47,1,0,NaN,,-0.875,1,0.114488371,-0.137392577,0.113409487,-0.015680411,0.004126057,5.478971389
130,200814,2,2,32,0,125,2,1,0,1,60,800,1,2,0,0,15,14,NaN,,-0.875,1,0.2619836,-0.968603446,0.148400866,-0.215899489,0.256187732,1.372708128
129,200814,2,3,29,0,37,2,1,0,1,40,600,1,5,0,1.158,31.66,22.068,NaN,,0.205121768,0,0.479664446,-2.097372644,-0.241068034,-0.414685645,9.71E-17,34.7417751
129,200814,2,3,63,0,37,2,1,1,1,40,600,1,5,0,0.298,48,27,NaN,,0.205121768,0,0.130008569,-2.032590374,-0.057925962,-0.116390768,0.006410718,5.036863945
129,200815,3,1,5,0,50,2,1,0,1,20,600,1,2,3,0.812,32.172,32.706,NaN,,0.027624977,0,0.678629208,-2.684662897,-0.60900952,-0.299407759,4.34E-33,64.93580183
129,200815,3,1,35,30,50,2,1,1,1,20,600,1,2,3,0.2,34,5,NaN,,0.027624977,0,0.678195158,2.8404049,-0.647666074,0.201189783,6.27E-49,96.58922115
129,200815,3,1,65,30,60,2,1,0,1,60,600,1,5,0,0,26.304,28.5,NaN,,0.168962467,0,0.680252136,2.439851182,-0.519521577,0.439135855,9.85E-18,34.24297963
129,200815,3,1,95,30,60,2,1,1,1,60,600,1,4,2,0,37,28,NaN,,0.168962467,0,0.756685959,2.362515917,-0.538429388,0.531664777,1.87E-65,123.6759065
129,200815,3,1,126,0,55,2,1,0,1,60,600,1,5,1,0,51.716,52.92,NaN,,-0.037265835,0,0.544442097,2.559215366,-0.454694888,0.299449087,5.72E-48,100.1890126
129,200815,3,1,157,30,55,2,1,1,1,60,600,1,5,1,0,48,34,NaN,,-0.037265835,0,0.55837919,2.479162555,-0.440281972,0.343422633,7.37E-44,91.04189739
130,200815,3,1,5,0,300,2,1,1,1,20,600,1,2,4,2.374,27,0,NaN,,0.058782009,0,0.558125847,-1.379486216,0.106124988,-0.547943381,0.003732028,5.295575848
130,200815,3,1,35,30,300,2,1,0,1,20,600,1,5,0,1.478,24.002,21.174,NaN,,0.058782009,0,0.493869987,-0.723491603,0.370154983,-0.326944724,9.65E-05,8.780672321
130,200815,3,1,65,30,300,2,1,1,1,60,600,1,4,0,1.572,22,16,NaN,,-0.355802173,1,0.290193499,2.300183865,-0.193388755,0.216363251,0.093886648,2.357943468
130,200815,3,1,95,30,300,2,1,0,1,60,600,1,4,1,1.296,46.302,44.242,NaN,,-0.355802173,1,0.165110637,2.409855808,-0.122844796,0.110320799,0.055252604,2.889721397
130,200815,3,1,126,0,275,2,1,1,1,60,600,1,5,3,1.326,42,32,NaN,,-0.034482759,0,0.178546061,-1.773507138,-0.035945852,-0.174890227,0.000569017,7.427736104
130,200815,3,1,157,30,275,2,1,0,1,60,600,1,5,2,0,45,30,NaN,,-0.034482759,0,0.234612093,-2.122971083,-0.123063433,-0.199745402,0.000519227,7.485825479
129,200815,3,2,3,0,50,2,1,0,1,40,600,1,5,4,0.326,31.77,30.416,NaN,,0.048375019,0,0.265465406,2.889012797,-0.257042436,0.066340545,2.36E-05,10.50031036
129,200815,3,2,33,30,50,2,1,1,1,40,600,1,4,0,1.186,35,30,NaN,,0.048375019,0,0.34181176,2.216120185,-0.205585145,0.273075132,2.88E-11,23.60072642
129,200815,3,2,63,30,45,2,1,0,1,20,600,1,2,0,0,25,17,NaN,,0.285714286,0,NaN,0,NaN,NaN,NaN,NaN
129,200815,3,2,93,30,45,2,1,1,1,20,600,1,5,0,0.71,45,33,NaN,,0.285714286,0,0.164096497,-2.286131988,-0.107626106,-0.123872037,0.000267029,8.186008718
129,200815,3,2,128,0,75,2,1,0,1,0,600,1,5,0,0,27.164,29.206,NaN,,-0.061840357,0,0.318223588,-2.318539804,-0.21638757,-0.233329534,0.00010117,9.012696402
129,200815,3,2,158,30,75,2,1,1,1,0,600,1,5,0,0,24,20,NaN,,-0.061840357,0,0.618705068,2.357622779,-0.438114966,0.43686524,1.98E-08,16.07743039
130,200815,3,2,3,0,175,2,1,1,1,40,600,1,5,0,1.854,41,38,NaN,,0.424056129,0,0.310435892,1.219531979,0.106816404,0.291480186,1.97E-11,24.09261073
130,200815,3,2,33,30,175,2,1,0,1,40,600,1,5,3,0.844,16.582,25.17,NaN,,0.424056129,0,NaN,0,NaN,NaN,NaN,NaN
130,200815,3,2,63,30,45,2,1,1,1,20,600,1,5,1,1.496,46,27,NaN,,0.46031746,0,0.276467086,1.339409559,0.063401521,0.269099047,5.58E-14,29.96214755
130,200815,3,2,93,30,45,2,1,0,1,20,600,1,2,1,0,17,15,NaN,,0.46031746,0,0.545191675,-0.172262574,0.537122542,-0.093452326,0.004933731,5.052977368
130,200815,3,2,128,0,75,2,1,1,1,0,600,1,4,0,0.956,53,41,NaN,,0.532190454,0,0.144063935,-0.000845494,0.144063883,-0.000121805,4.52E-05,9.9621203
130,200815,3,2,158,30,75,2,1,0,1,0,600,1,5,2,2.134,16.182,17.512,NaN,,0.532190454,0,NaN,0,NaN,NaN,NaN,NaN
129,200816,3,1,2,30,50,2,1,0,1,0,600,1,5,3,1.8,40.556,37,NaN,,-0.006902031,0,0.519558818,2.836713682,-0.495598475,0.155959987,4.45E-27,56.41774536
129,200816,3,1,32,30,50,2,1,1,1,0,600,1,5,0,0,40,40,NaN,,-0.006902031,0,0.386822406,2.715748999,-0.35227551,0.159792172,1.11E-09,19.90099927
129,200816,3,1,62,30,45,2,1,0,1,40,600,1,5,0,0,43.558,40.73,NaN,,0.03800879,0,0.48980861,2.791151935,-0.460038777,0.168157062,4.80E-26,54.70004412
129,200816,3,1,92,30,45,2,1,1,1,40,600,1,5,0,0,47,29,NaN,,0.03800879,0,0.161358414,-2.620703461,-0.139958579,-0.080300273,0.000694276,7.238157461
129,200816,3,1,125,30,40,2,1,0,1,20,600,1,5,0,0,47.506,48.854,NaN,,-0.005354157,0,0.154330428,-2.525213199,-0.125930046,-0.089216055,0.000821453,7.073910635
129,200816,3,1,155,30,40,2,1,1,1,20,600,1,5,0,0,47,38,NaN,,-0.005354157,0,0.197643232,-2.498036496,-0.158108057,-0.118594643,4.25E-06,12.265734
130,200816,3,1,2,30,300,2,1,1,1,0,600,1,2,2,1.578,23,6,NaN,,-0.143580578,0,0.480139599,-2.992802062,-0.474834579,-0.071176948,4.86E-05,9.451895435
130,200816,3,1,32,30,300,2,1,0,1,0,600,1,4,5,1.714,30.712,8.538,NaN,,-0.143580578,0,0.708334776,2.297711253,-0.470736304,0.529287716,9.44E-22,41.64426683
130,200816,3,1,62,30,275,2,1,1,1,40,600,1,5,7,1.01,31,21,NaN,,0.006526186,0,0.547255633,2.406645664,-0.405990512,0.366961077,1.44E-41,86.55224231
130,200816,3,1,92,30,275,2,1,0,1,40,600,1,5,2,1.584,30.598,22.204,NaN,,0.006526186,0,0.635483932,2.14908822,-0.34735194,0.532152664,4.87E-16,31.49950652
130,200816,3,1,125,30,200,2,1,1,1,20,600,1,5,1,0.994,59,32,NaN,,0.29445578,0,0.377659789,2.507916795,-0.304339573,0.223616502,6.88E-32,69.17405433
130,200816,3,1,155,30,200,2,1,0,1,20,600,1,5,1,1.114,32.158,19.77,NaN,,0.29445578,0,0.546627478,2.03894949,-0.2466596,0.487812096,2.47E-15,31.07536637
130,200816,3,1,189,0,150,2,1,1,1,60,600,1,5,2,1.376,69,36,NaN,,0.58533223,0,0.524794649,2.448055906,-0.403561798,0.335480699,2.96E-61,129.1670197
130,200816,3,1,219,30,150,2,1,0,1,60,600,1,5,0,2.098,18.048,15.412,NaN,,0.58533223,0,NaN,0,NaN,NaN,NaN,NaN
129,200818,3,1,2,0,45,2,1,0,1,40,400,1,2,3,0.368,36.038,38.358,NaN,,-0.756323408,1,0.776328541,2.812326552,-0.734624097,0.25102478,2.57E-48,89.80021447
129,200818,3,1,33,0,45,2,1,1,1,40,400,1,2,0,0.666,5,0,NaN,,-0.756323408,1,0.239475987,-2.830191299,-0.227958423,-0.073373741,3.16E-11,23.85707932
129,200818,3,1,72,0,50,2,1,0,1,0,400,1,4,3,0,23.144,9.262,NaN,,0.266945395,0,0.500451572,2.016127365,-0.215572845,0.451641588,0.060421911,2.754969536
129,200818,3,1,102,0,50,2,1,1,1,0,400,1,5,2,0.166,40,8,NaN,,0.266945395,0,0.126149466,-2.496762109,-0.100818859,-0.075823779,0.004269466,5.442481258
129,200818,3,1,132,0,50,2,1,0,1,0,600,1,5,1,0,30.322,29.046,NaN,,0.184037028,0,NaN,0,NaN,NaN,NaN,NaN
129,200818,3,1,162,0,50,2,1,1,1,0,600,1,5,0,0.19,44,42,NaN,,0.184037028,0,0.824427678,2.573394796,-0.694887089,0.443636032,4.50E-06,10.19521493
129,200818,3,1,192,0,45,2,1,0,1,40,600,1,5,0,0.736,50.876,41.22,NaN,,-0.008683929,0,0.553129549,2.532187089,-0.453559817,0.316600364,1.36E-36,75.87616995
129,200818,3,1,222,0,45,2,1,1,1,40,600,1,5,0,0.188,50,38,NaN,,-0.008683929,0,0.223631691,0.951398737,0.129828208,0.182087258,0.004780008,5.301180103
129,200818,3,1,252,0,40,2,1,0,1,20,600,1,5,0,1.122,36.762,36.786,NaN,,-0.024553385,0,0.200732303,2.276972834,-0.130261098,0.152726894,4.04E-05,10.03307096
129,200818,3,1,282,0,40,2,1,1,1,20,600,1,5,0,0.854,35,32,NaN,,-0.024553385,0,0.375996043,2.73720824,-0.345669998,0.147936733,1.35E-21,46.37035194
129,200818,3,1,312,0,35,2,1,0,1,60,600,1,5,0,0.182,38,31.59,NaN,,0.126436782,0,0.150677499,-2.896661301,-0.146180374,-0.036537746,0.000470972,7.628446108
129,200818,3,1,342,0,35,2,1,1,1,60,600,1,4,0,3.05,49,41,NaN,,0.126436782,0,0.381211094,1.992910479,-0.156178354,0.347750226,1.25E-12,26.44858543
130,200818,3,1,2,0,150,2,1,1,1,40,400,1,0,0,0,9,0,NaN,,-0.489853758,1,0.153734371,-2.399421251,-0.113302641,-0.103907498,0.338992474,1.08717581
130,200818,3,1,33,0,150,2,1,0,1,40,400,1,2,4,3.254,26.284,13,NaN,,-0.489853758,1,0.305551346,0.560961842,0.258723709,0.162553584,2.58E-05,10.36314038
130,200818,3,1,72,0,175,2,1,1,1,0,400,1,4,5,1.012,28,9,NaN,,-0.087025987,0,0.416726432,1.920785565,-0.142890367,0.391462977,2.82E-17,36.46879299
130,200818,3,1,102,0,175,2,1,0,1,0,400,1,5,3,2.042,33.338,19,NaN,,-0.087025987,0,NaN,0,NaN,NaN,NaN,NaN
130,200818,3,1,132,0,175,2,1,1,1,0,600,1,5,4,0.898,24,20,NaN,,-0.294117647,0,0.725721156,2.27421916,-0.469419547,0.553458656,8.58E-17,31.60027174
130,200818,3,1,162,0,175,2,1,0,1,0,600,1,5,3,1.986,44,42,NaN,,-0.294117647,0,0.704118064,2.417191931,-0.527311687,0.466609722,5.25E-29,56.02339402
130,200818,3,1,192,0,150,2,1,1,1,40,600,1,5,3,1.636,56,7,NaN,,0.685224195,0,0.612085384,1.919270332,-0.209005081,0.575295918,1.66E-25,51.3268468
130,200818,3,1,222,0,150,2,1,0,1,40,600,1,5,1,0.828,10.46,7.538,NaN,,0.685224195,0,0.044049185,2.561918751,-0.036853368,0.024127991,0.822750922,0.195973401
130,200818,3,1,252,0,125,2,1,1,1,20,600,1,5,1,1.77,26,12,NaN,,-0.026436007,0,0.610747324,2.037796556,-0.274964401,0.545350229,6.57E-13,25.36483601
130,200818,3,1,282,0,125,2,1,0,1,20,600,1,5,2,3.038,27.412,25.476,NaN,,-0.026436007,0,0.438172674,2.392650403,-0.320921813,0.29833619,2.02E-36,78.14208397
130,200818,3,1,312,0,100,2,1,1,1,60,600,1,2,0,1.932,29,0,NaN,,0.260869565,0,NaN,0,NaN,NaN,NaN,NaN
130,200818,3,1,342,0,100,2,1,0,1,60,600,1,2,2,8.74,17,16,NaN,,0.260869565,0,0.352380895,1.457688544,0.039772092,0.350129228,0.00029094,7.947026907
